,trial,trial_type,gain,loss,response_time,choice,outcome,total_gain,gain_prob,loss_prob,sub
67,68,negativeSkew,1.75,5.25,1.5192,gamble,1.75,5.2,0.75,0.25,sub-050
68,69,negativeSkew,1.75,5.25,0.91919,safe,0.0,5.2,0.75,0.25,sub-050
69,70,symmetric,3.05,3.05,0.89804,gamble,-3.05,2.15,0.5,0.5,sub-050
70,71,positiveSkew,5.25,1.75,0.88581,gamble,-1.75,0.4,0.25,0.75,sub-050
71,72,positiveSkew,5.25,1.75,0.6527,gamble,5.25,5.65,0.25,0.75,sub-050
0,1,symmetric,3.05,3.05,0.40315,safe,0.0,10.0,0.5,0.5,sub-031
1,2,symmetric,3.05,3.05,1.269,gamble,-3.05,6.95,0.5,0.5,sub-031
2,3,symmetric,3.05,3.05,1.8029,gamble,3.05,10.0,0.5,0.5,sub-031
3,4,negativeSkew,1.75,5.25,0.9024,gamble,1.75,11.75,0.75,0.25,sub-031
4,5,negativeSkew,1.75,5.25,1.7369,gamble,1.75,13.5,0.75,0.25,sub-031
5,6,symmetric,3.05,3.05,1.6891,safe,0.0,13.5,0.5,0.5,sub-031
6,7,positiveSkew,5.25,1.75,2.486,gamble,-1.75,11.75,0.25,0.75,sub-031
7,8,negativeSkew,1.75,5.25,0.85265,gamble,-5.25,6.5,0.75,0.25,sub-031
8,9,positiveSkew,5.25,1.75,2.6068,safe,0.0,6.5,0.25,0.75,sub-031
9,10,positiveSkew,5.25,1.75,1.7686,safe,0.0,6.5,0.25,0.75,sub-031
10,11,positiveSkew,5.25,1.75,1.8018,safe,0.0,6.5,0.25,0.75,sub-031
11,12,symmetric,3.05,3.05,1.2363,gamble,-3.05,3.45,0.5,0.5,sub-031
12,13,symmetric,3.05,3.05,1.5862,gamble,3.05,6.5,0.5,0.5,sub-031
13,14,negativeSkew,1.75,5.25,1.0859,gamble,1.75,8.25,0.75,0.25,sub-031
14,15,positiveSkew,5.25,1.75,1.4487,gamble,5.25,13.5,0.25,0.75,sub-031
15,16,negativeSkew,1.75,5.25,1.1196,gamble,1.75,15.25,0.75,0.25,sub-031
16,17,negativeSkew,1.75,5.25,1.4528,gamble,-5.25,10.0,0.75,0.25,sub-031
17,18,positiveSkew,5.25,1.75,1.1036,safe,0.0,10.0,0.25,0.75,sub-031
18,19,positiveSkew,5.25,1.75,2.9195,gamble,-1.75,8.25,0.25,0.75,sub-031
19,20,positiveSkew,5.25,1.75,1.4209,gamble,-1.75,6.5,0.25,0.75,sub-031
20,21,positiveSkew,5.25,1.75,1.2027,gamble,-1.75,4.75,0.25,0.75,sub-031
21,22,symmetric,3.05,3.05,1.1862,gamble,-3.05,1.7,0.5,0.5,sub-031
22,23,negativeSkew,1.75,5.25,0.84072,gamble,1.75,3.45,0.75,0.25,sub-031
23,24,symmetric,3.05,3.05,0.9546,gamble,3.05,6.5,0.5,0.5,sub-031
24,25,positiveSkew,5.25,1.75,1.1673,gamble,-1.75,4.75,0.25,0.75,sub-031
25,26,negativeSkew,1.75,5.25,2.1214,gamble,1.75,6.5,0.75,0.25,sub-031
26,27,negativeSkew,1.75,5.25,0.9542,gamble,-5.25,1.25,0.75,0.25,sub-031
27,28,negativeSkew,1.75,5.25,1.0024,gamble,1.75,3.0,0.75,0.25,sub-031
28,29,symmetric,3.05,3.05,0.8514,gamble,-3.05,-0.05,0.5,0.5,sub-031
29,30,symmetric,3.05,3.05,1.0356,gamble,-3.05,-3.1,0.5,0.5,sub-031
30,31,symmetric,3.05,3.05,1.019,gamble,-3.05,-6.15,0.5,0.5,sub-031
31,32,symmetric,3.05,3.05,0.80404,gamble,3.05,-3.1,0.5,0.5,sub-031
32,33,negativeSkew,1.75,5.25,1.0361,gamble,-5.25,-8.35,0.75,0.25,sub-031
33,34,symmetric,3.05,3.05,0.91945,gamble,-3.05,-11.4,0.5,0.5,sub-031
34,35,positiveSkew,5.25,1.75,2.4999,safe,0.0,-11.4,0.25,0.75,sub-031
35,36,positiveSkew,5.25,1.75,1.1528,safe,0.0,-11.4,0.25,0.75,sub-031
36,37,negativeSkew,1.75,5.25,1.0503,gamble,1.75,-9.65,0.75,0.25,sub-031
37,38,positiveSkew,5.25,1.75,1.5035,safe,0.0,-9.65,0.25,0.75,sub-031
38,39,negativeSkew,1.75,5.25,1.2857,gamble,1.75,-7.9,0.75,0.25,sub-031
39,40,negativeSkew,1.75,5.25,0.77079,gamble,1.75,-6.15,0.75,0.25,sub-031
40,41,negativeSkew,1.75,5.25,1.2696,gamble,1.75,-4.4,0.75,0.25,sub-031
41,42,positiveSkew,5.25,1.75,1.1357,safe,0.0,-4.4,0.25,0.75,sub-031
42,43,negativeSkew,1.75,5.25,0.75261,gamble,-5.25,-9.65,0.75,0.25,sub-031
43,44,symmetric,3.05,3.05,0.85265,gamble,3.05,-6.6,0.5,0.5,sub-031
44,45,positiveSkew,5.25,1.75,0.75254,gamble,-1.75,-8.35,0.25,0.75,sub-031
45,46,symmetric,3.05,3.05,0.76553,gamble,3.05,-5.3,0.5,0.5,sub-031
46,47,symmetric,3.05,3.05,0.87064,gamble,3.05,-2.25,0.5,0.5,sub-031
47,48,positiveSkew,5.25,1.75,0.90332,gamble,5.25,3.0,0.25,0.75,sub-031
48,49,symmetric,3.05,3.05,1.7201,safe,0.0,3.0,0.5,0.5,sub-031
49,50,positiveSkew,5.25,1.75,0.82024,safe,0.0,3.0,0.25,0.75,sub-031
50,51,symmetric,3.05,3.05,0.9525,gamble,-3.05,-0.05,0.5,0.5,sub-031
51,52,positiveSkew,5.25,1.75,0.74947,safe,0.0,-0.05,0.25,0.75,sub-031
52,53,symmetric,3.05,3.05,0.68687,gamble,3.05,3.0,0.5,0.5,sub-031
53,54,positiveSkew,5.25,1.75,1.9873,safe,0.0,3.0,0.25,0.75,sub-031
54,55,negativeSkew,1.75,5.25,0.65283,gamble,1.75,4.75,0.75,0.25,sub-031
55,56,positiveSkew,5.25,1.75,0.95273,safe,0.0,4.75,0.25,0.75,sub-031
56,57,negativeSkew,1.75,5.25,0.81937,gamble,1.75,6.5,0.75,0.25,sub-031
57,58,symmetric,3.05,3.05,0.91996,gamble,3.05,9.55,0.5,0.5,sub-031
58,59,symmetric,3.05,3.05,1.2857,gamble,-3.05,6.5,0.5,0.5,sub-031
59,60,negativeSkew,1.75,5.25,0.61901,gamble,1.75,8.25,0.75,0.25,sub-031
60,61,symmetric,3.05,3.05,0.7871,gamble,3.05,11.3,0.5,0.5,sub-031
61,62,negativeSkew,1.75,5.25,0.90308,gamble,1.75,13.05,0.75,0.25,sub-031
62,63,symmetric,3.05,3.05,0.78111,safe,0.0,13.05,0.5,0.5,sub-031
63,64,negativeSkew,1.75,5.25,0.7756,gamble,-5.25,7.8,0.75,0.25,sub-031
64,65,positiveSkew,5.25,1.75,0.71924,safe,0.0,7.8,0.25,0.75,sub-031
65,66,positiveSkew,5.25,1.75,1.6868,safe,0.0,7.8,0.25,0.75,sub-031
66,67,negativeSkew,1.75,5.25,0.87244,gamble,1.75,9.55,0.75,0.25,sub-031
67,68,negativeSkew,1.75,5.25,1.1194,gamble,1.75,11.3,0.75,0.25,sub-031
68,69,negativeSkew,1.75,5.25,0.72362,gamble,1.75,13.05,0.75,0.25,sub-031
69,70,symmetric,3.05,3.05,0.91912,gamble,-3.05,10.0,0.5,0.5,sub-031
70,71,positiveSkew,5.25,1.75,0.95259,gamble,-1.75,8.25,0.25,0.75,sub-031
71,72,positiveSkew,5.25,1.75,1.0033,gamble,5.25,13.5,0.25,0.75,sub-031
0,1,symmetric,3.05,3.05,1.9862,gamble,3.05,13.05,0.5,0.5,sub-037
1,2,symmetric,3.05,3.05,0.93621,safe,0.0,13.05,0.5,0.5,sub-037
2,3,symmetric,3.05,3.05,1.6026,gamble,3.05,16.1,0.5,0.5,sub-037
3,4,negativeSkew,1.75,5.25,1.6024,safe,0.0,16.1,0.75,0.25,sub-037
4,5,negativeSkew,1.75,5.25,0.81947,safe,0.0,16.1,0.75,0.25,sub-037
5,6,symmetric,3.05,3.05,1.4033,safe,0.0,16.1,0.5,0.5,sub-037
6,7,positiveSkew,5.25,1.75,1.1024,gamble,-1.75,14.35,0.25,0.75,sub-037
7,8,negativeSkew,1.75,5.25,1.536,safe,0.0,14.35,0.75,0.25,sub-037
8,9,positiveSkew,5.25,1.75,0.9358,gamble,5.25,19.6,0.25,0.75,sub-037
9,10,positiveSkew,5.25,1.75,1.286,safe,0.0,19.6,0.25,0.75,sub-037
10,11,positiveSkew,5.25,1.75,1.8195,gamble,-1.75,17.85,0.25,0.75,sub-037
11,12,symmetric,3.05,3.05,1.0688,safe,0.0,17.85,0.5,0.5,sub-037
12,13,symmetric,3.05,3.05,1.3358,safe,0.0,17.85,0.5,0.5,sub-037
13,14,negativeSkew,1.75,5.25,2.1526,safe,0.0,17.85,0.75,0.25,sub-037
14,15,positiveSkew,5.25,1.75,0.886,gamble,5.25,23.1,0.25,0.75,sub-037
15,16,negativeSkew,1.75,5.25,0.9361,gamble,1.75,24.85,0.75,0.25,sub-037
16,17,negativeSkew,1.75,5.25,2.0858,gamble,-5.25,19.6,0.75,0.25,sub-037
17,18,positiveSkew,5.25,1.75,0.83602,gamble,-1.75,17.85,0.25,0.75,sub-037
18,19,positiveSkew,5.25,1.75,0.8528,gamble,-1.75,16.1,0.25,0.75,sub-037
19,20,positiveSkew,5.25,1.75,0.83603,gamble,-1.75,14.35,0.25,0.75,sub-037
20,21,positiveSkew,5.25,1.75,0.66926,gamble,-1.75,12.6,0.25,0.75,sub-037
21,22,symmetric,3.05,3.05,0.71917,gamble,-3.05,9.55,0.5,0.5,sub-037
22,23,negativeSkew,1.75,5.25,1.0692,gamble,1.75,11.3,0.75,0.25,sub-037
23,24,symmetric,3.05,3.05,2.3025,safe,0.0,11.3,0.5,0.5,sub-037
24,25,positiveSkew,5.25,1.75,0.80282,gamble,-1.75,9.55,0.25,0.75,sub-037
25,26,negativeSkew,1.75,5.25,0.91935,gamble,1.75,11.3,0.75,0.25,sub-037
26,27,negativeSkew,1.75,5.25,0.75328,gamble,-5.25,6.05,0.75,0.25,sub-037
27,28,negativeSkew,1.75,5.25,1.0191,gamble,1.75,7.8,0.75,0.25,sub-037
28,29,symmetric,3.05,3.05,0.71916,gamble,-3.05,4.75,0.5,0.5,sub-037
29,30,symmetric,3.05,3.05,1.4858,gamble,-3.05,1.7,0.5,0.5,sub-037
30,31,symmetric,3.05,3.05,0.81936,gamble,-3.05,-1.35,0.5,0.5,sub-037
31,32,symmetric,3.05,3.05,1.2026,gamble,3.05,1.7,0.5,0.5,sub-037
32,33,negativeSkew,1.75,5.25,0.73575,gamble,-5.25,-3.55,0.75,0.25,sub-037
33,34,symmetric,3.05,3.05,1.386,safe,0.0,-3.55,0.5,0.5,sub-037
34,35,positiveSkew,5.25,1.75,0.85266,gamble,5.25,1.7,0.25,0.75,sub-037
35,36,positiveSkew,5.25,1.75,1.1187,gamble,-1.75,-0.05,0.25,0.75,sub-037
36,37,negativeSkew,1.75,5.25,1.4026,gamble,1.75,1.7,0.75,0.25,sub-037
37,38,positiveSkew,5.25,1.75,0.73623,gamble,-1.75,-0.05,0.25,0.75,sub-037
38,39,negativeSkew,1.75,5.25,0.73575,gamble,1.75,1.7,0.75,0.25,sub-037
39,40,negativeSkew,1.75,5.25,0.78607,gamble,1.75,3.45,0.75,0.25,sub-037
40,41,negativeSkew,1.75,5.25,1.0024,gamble,1.75,5.2,0.75,0.25,sub-037
41,42,positiveSkew,5.25,1.75,0.76918,gamble,-1.75,3.45,0.25,0.75,sub-037
42,43,negativeSkew,1.75,5.25,0.73596,gamble,-5.25,-1.8,0.75,0.25,sub-037
43,44,symmetric,3.05,3.05,1.8526,safe,0.0,-1.8,0.5,0.5,sub-037
44,45,positiveSkew,5.25,1.75,0.91929,gamble,-1.75,-3.55,0.25,0.75,sub-037
45,46,symmetric,3.05,3.05,0.86969,gamble,3.05,-0.5,0.5,0.5,sub-037
46,47,symmetric,3.05,3.05,1.0022,safe,0.0,-0.5,0.5,0.5,sub-037
47,48,positiveSkew,5.25,1.75,0.9199,gamble,5.25,4.75,0.25,0.75,sub-037
48,49,symmetric,3.05,3.05,0.70249,gamble,-3.05,1.7,0.5,0.5,sub-037
49,50,positiveSkew,5.25,1.75,0.80278,safe,0.0,1.7,0.25,0.75,sub-037
50,51,symmetric,3.05,3.05,0.78606,gamble,-3.05,-1.35,0.5,0.5,sub-037
51,52,positiveSkew,5.25,1.75,0.58669,gamble,-1.75,-3.1,0.25,0.75,sub-037
52,53,symmetric,3.05,3.05,0.68599,gamble,3.05,-0.05,0.5,0.5,sub-037
53,54,positiveSkew,5.25,1.75,1.2525,gamble,5.25,5.2,0.25,0.75,sub-037
54,55,negativeSkew,1.75,5.25,0.78605,gamble,1.75,6.95,0.75,0.25,sub-037
55,56,positiveSkew,5.25,1.75,0.78622,safe,0.0,6.95,0.25,0.75,sub-037
56,57,negativeSkew,1.75,5.25,0.78626,gamble,1.75,8.7,0.75,0.25,sub-037
57,58,symmetric,3.05,3.05,0.90256,gamble,3.05,11.75,0.5,0.5,sub-037
58,59,symmetric,3.05,3.05,0.80248,safe,0.0,11.75,0.5,0.5,sub-037
59,60,negativeSkew,1.75,5.25,0.9357,gamble,1.75,13.5,0.75,0.25,sub-037
60,61,symmetric,3.05,3.05,0.76912,safe,0.0,13.5,0.5,0.5,sub-037
61,62,negativeSkew,1.75,5.25,1.4031,gamble,1.75,15.25,0.75,0.25,sub-037
62,63,symmetric,3.05,3.05,0.9026,safe,0.0,15.25,0.5,0.5,sub-037
63,64,negativeSkew,1.75,5.25,2.4028,safe,0.0,15.25,0.75,0.25,sub-037
64,65,positiveSkew,5.25,1.75,0.88586,gamble,-1.75,13.5,0.25,0.75,sub-037
65,66,positiveSkew,5.25,1.75,1.0359,gamble,-1.75,11.75,0.25,0.75,sub-037
66,67,negativeSkew,1.75,5.25,0.90248,gamble,1.75,13.5,0.75,0.25,sub-037
67,68,negativeSkew,1.75,5.25,1.853,safe,0.0,13.5,0.75,0.25,sub-037
68,69,negativeSkew,1.75,5.25,0.80258,gamble,1.75,15.25,0.75,0.25,sub-037
69,70,symmetric,3.05,3.05,1.2365,safe,0.0,15.25,0.5,0.5,sub-037
70,71,positiveSkew,5.25,1.75,0.81941,gamble,-1.75,13.5,0.25,0.75,sub-037
71,72,positiveSkew,5.25,1.75,0.7857,gamble,5.25,18.75,0.25,0.75,sub-037
0,1,symmetric,3.05,3.05,1.5532,gamble,3.05,13.05,0.5,0.5,sub-056
1,2,symmetric,3.05,3.05,1.3697,safe,0.0,13.05,0.5,0.5,sub-056
2,3,symmetric,3.05,3.05,1.603,safe,0.0,13.05,0.5,0.5,sub-056
3,4,negativeSkew,1.75,5.25,1.9028,safe,0.0,13.05,0.75,0.25,sub-056
4,5,negativeSkew,1.75,5.25,1.2194,safe,0.0,13.05,0.75,0.25,sub-056
5,6,symmetric,3.05,3.05,0.93664,gamble,3.05,16.1,0.5,0.5,sub-056
6,7,positiveSkew,5.25,1.75,1.686,safe,0.0,16.1,0.25,0.75,sub-056
7,8,negativeSkew,1.75,5.25,1.4694,safe,0.0,16.1,0.75,0.25,sub-056
8,9,positiveSkew,5.25,1.75,0.95359,gamble,5.25,21.35,0.25,0.75,sub-056
9,10,positiveSkew,5.25,1.75,1.2191,safe,0.0,21.35,0.25,0.75,sub-056
10,11,positiveSkew,5.25,1.75,1.5191,gamble,-1.75,19.6,0.25,0.75,sub-056
11,12,symmetric,3.05,3.05,0.83593,gamble,-3.05,16.55,0.5,0.5,sub-056
12,13,symmetric,3.05,3.05,1.1193,gamble,3.05,19.6,0.5,0.5,sub-056
13,14,negativeSkew,1.75,5.25,2.0519,gamble,1.75,21.35,0.75,0.25,sub-056
14,15,positiveSkew,5.25,1.75,1.1193,gamble,5.25,26.6,0.25,0.75,sub-056
15,16,negativeSkew,1.75,5.25,1.8358,safe,0.0,26.6,0.75,0.25,sub-056
16,17,negativeSkew,1.75,5.25,1.9027,safe,0.0,26.6,0.75,0.25,sub-056
17,18,positiveSkew,5.25,1.75,1.619,gamble,-1.75,24.85,0.25,0.75,sub-056
18,19,positiveSkew,5.25,1.75,1.3691,gamble,-1.75,23.1,0.25,0.75,sub-056
19,20,positiveSkew,5.25,1.75,0.90246,gamble,-1.75,21.35,0.25,0.75,sub-056
20,21,positiveSkew,5.25,1.75,0.93586,gamble,-1.75,19.6,0.25,0.75,sub-056
21,22,symmetric,3.05,3.05,0.8357,gamble,-3.05,16.55,0.5,0.5,sub-056
22,23,negativeSkew,1.75,5.25,1.5193,safe,0.0,16.55,0.75,0.25,sub-056
23,24,symmetric,3.05,3.05,0.83525,gamble,3.05,19.6,0.5,0.5,sub-056
24,25,positiveSkew,5.25,1.75,0.81956,gamble,-1.75,17.85,0.25,0.75,sub-056
25,26,negativeSkew,1.75,5.25,1.2525,safe,0.0,17.85,0.75,0.25,sub-056
26,27,negativeSkew,1.75,5.25,2.1191,safe,0.0,17.85,0.75,0.25,sub-056
27,28,negativeSkew,1.75,5.25,1.2195,gamble,1.75,19.6,0.75,0.25,sub-056
28,29,symmetric,3.05,3.05,0.80247,gamble,-3.05,16.55,0.5,0.5,sub-056
29,30,symmetric,3.05,3.05,0.90239,gamble,-3.05,13.5,0.5,0.5,sub-056
30,31,symmetric,3.05,3.05,0.81965,gamble,-3.05,10.45,0.5,0.5,sub-056
31,32,symmetric,3.05,3.05,0.85274,gamble,3.05,13.5,0.5,0.5,sub-056
32,33,negativeSkew,1.75,5.25,1.086,gamble,-5.25,8.25,0.75,0.25,sub-056
33,34,symmetric,3.05,3.05,0.85254,gamble,-3.05,5.2,0.5,0.5,sub-056
34,35,positiveSkew,5.25,1.75,1.236,gamble,5.25,10.45,0.25,0.75,sub-056
35,36,positiveSkew,5.25,1.75,1.0525,safe,0.0,10.45,0.25,0.75,sub-056
36,37,negativeSkew,1.75,5.25,1.1362,gamble,1.75,12.2,0.75,0.25,sub-056
37,38,positiveSkew,5.25,1.75,2.3858,safe,0.0,12.2,0.25,0.75,sub-056
38,39,negativeSkew,1.75,5.25,2.1522,safe,0.0,12.2,0.75,0.25,sub-056
39,40,negativeSkew,1.75,5.25,1.6363,gamble,1.75,13.95,0.75,0.25,sub-056
40,41,negativeSkew,1.75,5.25,1.4525,safe,0.0,13.95,0.75,0.25,sub-056
41,42,positiveSkew,5.25,1.75,2.3529,gamble,-1.75,12.2,0.25,0.75,sub-056
42,43,negativeSkew,1.75,5.25,1.2707,safe,0.0,12.2,0.75,0.25,sub-056
43,44,symmetric,3.05,3.05,0.73566,gamble,3.05,15.25,0.5,0.5,sub-056
44,45,positiveSkew,5.25,1.75,1.1025,gamble,-1.75,13.5,0.25,0.75,sub-056
45,46,symmetric,3.05,3.05,0.7858,safe,0.0,13.5,0.5,0.5,sub-056
46,47,symmetric,3.05,3.05,1.3191,gamble,3.05,16.55,0.5,0.5,sub-056
47,48,positiveSkew,5.25,1.75,1.8052,gamble,5.25,21.8,0.25,0.75,sub-056
48,49,symmetric,3.05,3.05,1.0858,safe,0.0,21.8,0.5,0.5,sub-056
49,50,positiveSkew,5.25,1.75,1.2029,gamble,-1.75,20.05,0.25,0.75,sub-056
50,51,symmetric,3.05,3.05,0.90237,gamble,-3.05,17.0,0.5,0.5,sub-056
51,52,positiveSkew,5.25,1.75,1.1261,gamble,-1.75,15.25,0.25,0.75,sub-056
52,53,symmetric,3.05,3.05,0.80253,gamble,3.05,18.3,0.5,0.5,sub-056
53,54,positiveSkew,5.25,1.75,0.93532,gamble,5.25,23.55,0.25,0.75,sub-056
54,55,negativeSkew,1.75,5.25,1.6703,safe,0.0,23.55,0.75,0.25,sub-056
55,56,positiveSkew,5.25,1.75,1.0358,gamble,-1.75,21.8,0.25,0.75,sub-056
56,57,negativeSkew,1.75,5.25,2.2073,safe,0.0,21.8,0.75,0.25,sub-056
57,58,symmetric,3.05,3.05,1.3196,gamble,3.05,24.85,0.5,0.5,sub-056
58,59,symmetric,3.05,3.05,1.1535,safe,0.0,24.85,0.5,0.5,sub-056
59,60,negativeSkew,1.75,5.25,1.4523,safe,0.0,24.85,0.75,0.25,sub-056
60,61,symmetric,3.05,3.05,0.86908,gamble,3.05,27.9,0.5,0.5,sub-056
61,62,negativeSkew,1.75,5.25,0.85243,safe,0.0,27.9,0.75,0.25,sub-056
62,63,symmetric,3.05,3.05,1.5693,safe,0.0,27.9,0.5,0.5,sub-056
63,64,negativeSkew,1.75,5.25,0.8366,gamble,-5.25,22.65,0.75,0.25,sub-056
64,65,positiveSkew,5.25,1.75,1.4023,gamble,-1.75,20.9,0.25,0.75,sub-056
65,66,positiveSkew,5.25,1.75,2.3522,gamble,-1.75,19.15,0.25,0.75,sub-056
66,67,negativeSkew,1.75,5.25,1.9526,safe,0.0,19.15,0.75,0.25,sub-056
67,68,negativeSkew,1.75,5.25,1.0691,safe,0.0,19.15,0.75,0.25,sub-056
68,69,negativeSkew,1.75,5.25,1.9693,gamble,1.75,20.9,0.75,0.25,sub-056
69,70,symmetric,3.05,3.05,0.73552,gamble,-3.05,17.85,0.5,0.5,sub-056
70,71,positiveSkew,5.25,1.75,0.83708,gamble,-1.75,16.1,0.25,0.75,sub-056
71,72,positiveSkew,5.25,1.75,0.80243,gamble,5.25,21.35,0.25,0.75,sub-056
0,1,symmetric,3.05,3.05,0.38919,gamble,3.05,19.15,0.5,0.5,sub-025
1,2,symmetric,3.05,3.05,0.97346,gamble,-3.05,16.1,0.5,0.5,sub-025
2,3,symmetric,3.05,3.05,0.85675,gamble,3.05,19.15,0.5,0.5,sub-025
3,4,negativeSkew,1.75,5.25,1.7246,gamble,1.75,20.9,0.75,0.25,sub-025
4,5,negativeSkew,1.75,5.25,0.95714,gamble,1.75,22.65,0.75,0.25,sub-025
5,6,symmetric,3.05,3.05,0.74015,gamble,3.05,25.7,0.5,0.5,sub-025
6,7,positiveSkew,5.25,1.75,0.82322,gamble,-1.75,23.95,0.25,0.75,sub-025
7,8,negativeSkew,1.75,5.25,1.5246,safe,0.0,23.95,0.75,0.25,sub-025
8,9,positiveSkew,5.25,1.75,1.2405,gamble,5.25,29.2,0.25,0.75,sub-025
9,10,positiveSkew,5.25,1.75,1.0069,gamble,-1.75,27.45,0.25,0.75,sub-025
10,11,positiveSkew,5.25,1.75,0.92332,gamble,-1.75,25.7,0.25,0.75,sub-025
11,12,symmetric,3.05,3.05,0.87343,gamble,-3.05,22.65,0.5,0.5,sub-025
12,13,symmetric,3.05,3.05,0.82327,gamble,3.05,25.7,0.5,0.5,sub-025
13,14,negativeSkew,1.75,5.25,1.0571,gamble,1.75,27.45,0.75,0.25,sub-025
14,15,positiveSkew,5.25,1.75,0.9404,gamble,5.25,32.7,0.25,0.75,sub-025
15,16,negativeSkew,1.75,5.25,1.7078,safe,0.0,32.7,0.75,0.25,sub-025
16,17,negativeSkew,1.75,5.25,0.78984,gamble,-5.25,27.45,0.75,0.25,sub-025
17,18,positiveSkew,5.25,1.75,0.94037,gamble,-1.75,25.7,0.25,0.75,sub-025
18,19,positiveSkew,5.25,1.75,1.0908,gamble,-1.75,23.95,0.25,0.75,sub-025
19,20,positiveSkew,5.25,1.75,0.90705,gamble,-1.75,22.2,0.25,0.75,sub-025
20,21,positiveSkew,5.25,1.75,0.99022,gamble,-1.75,20.45,0.25,0.75,sub-025
21,22,symmetric,3.05,3.05,1.0071,gamble,-3.05,17.4,0.5,0.5,sub-025
22,23,negativeSkew,1.75,5.25,0.99054,gamble,1.75,19.15,0.75,0.25,sub-025
23,24,symmetric,3.05,3.05,1.341,gamble,3.05,22.2,0.5,0.5,sub-025
24,25,positiveSkew,5.25,1.75,0.90673,gamble,-1.75,20.45,0.25,0.75,sub-025
25,26,negativeSkew,1.75,5.25,1.057,gamble,1.75,22.2,0.75,0.25,sub-025
26,27,negativeSkew,1.75,5.25,0.87338,gamble,-5.25,16.95,0.75,0.25,sub-025
27,28,negativeSkew,1.75,5.25,0.72338,gamble,1.75,18.7,0.75,0.25,sub-025
28,29,symmetric,3.05,3.05,0.89045,gamble,-3.05,15.65,0.5,0.5,sub-025
29,30,symmetric,3.05,3.05,0.84006,gamble,-3.05,12.6,0.5,0.5,sub-025
30,31,symmetric,3.05,3.05,0.70644,gamble,-3.05,9.55,0.5,0.5,sub-025
31,32,symmetric,3.05,3.05,0.83984,gamble,3.05,12.6,0.5,0.5,sub-025
32,33,negativeSkew,1.75,5.25,0.77344,gamble,-5.25,7.35,0.75,0.25,sub-025
33,34,symmetric,3.05,3.05,0.87358,gamble,-3.05,4.3,0.5,0.5,sub-025
34,35,positiveSkew,5.25,1.75,0.83999,gamble,5.25,9.55,0.25,0.75,sub-025
35,36,positiveSkew,5.25,1.75,0.79017,gamble,-1.75,7.8,0.25,0.75,sub-025
36,37,negativeSkew,1.75,5.25,2.8767,gamble,1.75,9.55,0.75,0.25,sub-025
37,38,positiveSkew,5.25,1.75,0.97372,gamble,-1.75,7.8,0.25,0.75,sub-025
38,39,negativeSkew,1.75,5.25,0.83997,gamble,1.75,9.55,0.75,0.25,sub-025
39,40,negativeSkew,1.75,5.25,0.72331,gamble,1.75,11.3,0.75,0.25,sub-025
40,41,negativeSkew,1.75,5.25,0.63998,gamble,1.75,13.05,0.75,0.25,sub-025
41,42,positiveSkew,5.25,1.75,0.73996,gamble,-1.75,11.3,0.25,0.75,sub-025
42,43,negativeSkew,1.75,5.25,0.6732,gamble,-5.25,6.05,0.75,0.25,sub-025
43,44,symmetric,3.05,3.05,0.78977,gamble,3.05,9.1,0.5,0.5,sub-025
44,45,positiveSkew,5.25,1.75,0.85673,gamble,-1.75,7.35,0.25,0.75,sub-025
45,46,symmetric,3.05,3.05,0.79009,gamble,3.05,10.4,0.5,0.5,sub-025
46,47,symmetric,3.05,3.05,0.7565,gamble,3.05,13.45,0.5,0.5,sub-025
47,48,positiveSkew,5.25,1.75,0.72346,gamble,5.25,18.7,0.25,0.75,sub-025
48,49,symmetric,3.05,3.05,0.99048,safe,0.0,18.7,0.5,0.5,sub-025
49,50,positiveSkew,5.25,1.75,1.1741,gamble,-1.75,16.95,0.25,0.75,sub-025
50,51,symmetric,3.05,3.05,0.77319,gamble,-3.05,13.9,0.5,0.5,sub-025
51,52,positiveSkew,5.25,1.75,0.75651,gamble,-1.75,12.15,0.25,0.75,sub-025
52,53,symmetric,3.05,3.05,0.7235,gamble,3.05,15.2,0.5,0.5,sub-025
53,54,positiveSkew,5.25,1.75,2.8597,gamble,5.25,20.45,0.25,0.75,sub-025
54,55,negativeSkew,1.75,5.25,0.68998,gamble,1.75,22.2,0.75,0.25,sub-025
55,56,positiveSkew,5.25,1.75,0.85682,safe,0.0,22.2,0.25,0.75,sub-025
56,57,negativeSkew,1.75,5.25,0.70634,gamble,1.75,23.95,0.75,0.25,sub-025
57,58,symmetric,3.05,3.05,0.7568,gamble,3.05,27.0,0.5,0.5,sub-025
58,59,symmetric,3.05,3.05,0.73991,gamble,-3.05,23.95,0.5,0.5,sub-025
59,60,negativeSkew,1.75,5.25,0.73987,gamble,1.75,25.7,0.75,0.25,sub-025
60,61,symmetric,3.05,3.05,0.73985,gamble,3.05,28.75,0.5,0.5,sub-025
61,62,negativeSkew,1.75,5.25,0.75631,gamble,1.75,30.5,0.75,0.25,sub-025
62,63,symmetric,3.05,3.05,0.70651,gamble,-3.05,27.45,0.5,0.5,sub-025
63,64,negativeSkew,1.75,5.25,0.68982,gamble,-5.25,22.2,0.75,0.25,sub-025
64,65,positiveSkew,5.25,1.75,0.77295,gamble,-1.75,20.45,0.25,0.75,sub-025
65,66,positiveSkew,5.25,1.75,0.7401,gamble,-1.75,18.7,0.25,0.75,sub-025
